"Date","Open","High","Low","Close","Change","Change%","Volume('000 shares)"
"2016/08/31","55.7","56.1","55.1","55.5","-0.3999999999999986","-0.72","660.627"
"2016/08/30","56.2","56.6","55.9","55.9","-0.6000000000000014","-1.06","596.451"
"2016/08/29","55.4","57.3","55.4","56.5","1.1000000000000014","1.99","1378.063"
"2016/08/26","55.4","55.9","55.1","55.4","0","0.00","425.173"
"2016/08/25","55.1","55.5","54.8","55.4","0.3999999999999986","0.73","363.018"
"2016/08/24","56.4","56.4","55","55","-0.6000000000000014","-1.08","681.121"
"2016/08/23","55.1","55.6","54.8","55.6","0.30000000000000426","0.54","573.009"
"2016/08/22","55.5","55.9","54.6","55.3","-0.4000000000000057","-0.72","855.028"
"2016/08/19","57.3","57.3","55.4","55.7","-1.1999999999999957","-2.11","897.172"
"2016/08/18","56.5","57.1","56.3","56.9","0.3999999999999986","0.71","347.074"
"2016/08/17","57.6","57.8","56.4","56.5","-1.1000000000000014","-1.91","644.916"
"2016/08/16","58.6","58.9","57.5","57.6","-0.7999999999999972","-1.37","449.005"
"2016/08/15","59.8","59.8","58.2","58.4","-0.8999999999999986","-1.52","802.162"
"2016/08/12","58.8","60","58.5","59.3","0.8999999999999986","1.54","1903"
"2016/08/11","58.4","58.8","57.3","58.4","-0.10000000000000142","-0.17","740.01"
"2016/08/10","57.7","59.4","57.7","58.5","0.8999999999999986","1.56","1918.311"
"2016/08/09","56.5","57.6","56.5","57.6","1.1000000000000014","1.95","678.053"
"2016/08/08","57","57.6","56.3","56.5","-1","-1.74","673.151"
"2016/08/05","58","58.2","57.2","57.5","-0.6000000000000014","-1.03","589.045"
"2016/08/04","58.2","58.3","57.2","58.1","0.20000000000000284","0.35","763.32"
"2016/08/03","58","59","57.4","57.9","-0.5","-0.86","2295.047"
"2016/08/02","57.3","58.5","56.9","58.4","0.8999999999999986","1.57","1049.5"
"2016/08/01","55","57.5","55","57.5","2.799999999999997","5.12","1332.501"
"2016/07/29","54.5","55.3","54.1","54.7","0.10000000000000142","0.18","584.757"
"2016/07/28","56","56.4","54.6","54.6","-1.6000000000000014","-2.85","1142.355"
"2016/07/27","56.9","57.5","55.9","56.2","-0.3999999999999986","-0.71","924.413"
"2016/07/26","56.8","57.1","56.1","56.6","-0.5","-0.88","895.352"
"2016/07/25","58.3","59.2","56.9","57.1","-1.3999999999999986","-2.39","1863.595"
"2016/07/22","58.7","58.7","56.8","58.5","-0.20000000000000284","-0.34","1252.201"
"2016/07/21","58.7","59.4","58.5","58.7","-0.29999999999999716","-0.51","880.351"
"2016/07/20","59.3","59.8","59","59","-0.29999999999999716","-0.51","339.159"
"2016/07/19","59.7","60.3","59.3","59.3","-0.4000000000000057","-0.67","525.104"
"2016/07/18","59.3","60.4","59","59.7","0.4000000000000057","0.67","668.105"
"2016/07/15","59.8","60.4","59.1","59.3","-0.30000000000000426","-0.50","631"
"2016/07/14","59.8","60.8","59.5","59.6","0","0.00","1191.001"
"2016/07/13","58.3","60.4","58.2","59.6","1.3000000000000043","2.23","1550.23"
"2016/07/12","58.2","58.8","58.1","58.3","0.09999999999999432","0.17","445.687"
"2016/07/11","59","59.4","58.2","58.2","-0.5999999999999943","-1.02","994.339"
"2016/07/07","59","59.5","58.3","58.8","-3.700000000000003","-5.92","1745.52"
"2016/07/06","62.7","62.9","61.9","62.5","-1","-1.57","2204.602"
"2016/07/05","64.5","64.8","63.3","63.5","-0.7999999999999972","-1.24","1346.341"
"2016/07/04","64.9","65","64.2","64.3","-0.29999999999999716","-0.46","836.6"
"2016/07/01","65","66.1","64.3","64.6","0.29999999999999716","0.47","3132.378"
"2016/06/30","61.8","65.3","61.8","64.3","2.5999999999999943","4.21","4801.86"
"2016/06/29","62","62.5","61.6","61.7","-0.09999999999999432","-0.16","658.425"
"2016/06/28","60.1","62.5","60.1","61.8","1.2999999999999972","2.15","1199"
"2016/06/27","59","60.7","59","60.5","0.6000000000000014","1.00","651.1"
"2016/06/24","62.7","62.7","58.2","59.9","-2.3999999999999986","-3.85","1078.544"
"2016/06/23","63.2","63.2","62.3","62.3","-0.5","-0.80","549.022"
"2016/06/22","61.2","63.3","61.2","62.8","1.5999999999999943","2.61","1463.185"
"2016/06/21","61.5","61.6","60.9","61.2","-0.09999999999999432","-0.16","607"
"2016/06/20","61.2","61.6","60.7","61.3","0.7999999999999972","1.32","658.3"
"2016/06/17","58.8","60.8","58.8","60.5","2.3999999999999986","4.13","1803.201"
"2016/06/16","59.6","59.7","58.1","58.1","-1.3999999999999986","-2.35","636.209"
"2016/06/15","59.2","59.7","58.5","59.5","0.3999999999999986","0.68","495.132"
"2016/06/14","59.3","60.5","59.1","59.1","-0.6999999999999957","-1.17","617.55"
"2016/06/13","60.8","60.8","59.6","59.8","-1.6000000000000014","-2.61","558.101"
"2016/06/08","62.1","62.4","61.4","61.4","-0.6000000000000014","-0.97","422.205"
"2016/06/07","63","63.5","62","62","0","0.00","1130.17"
"2016/06/06","62.5","63","61.5","62","-0.3999999999999986","-0.64","996.313"
"2016/06/04","62","62.8","61.9","62.4","1.1000000000000014","1.79","1228.4"
"2016/06/03","61","62.8","60.8","61.3","0.8999999999999986","1.49","3199.308"
"2016/06/02","60.7","62.4","60.4","60.4","-0.30000000000000426","-0.49","2040.157"
"2016/06/01","60.5","61.5","60.2","60.7","0.10000000000000142","0.17","810.313"
"2016/05/31","61.1","61.5","60","60.6","0","0.00","973.001"
"2016/05/30","59.4","60.7","59","60.6","0.5","0.83","1300.24"
"2016/05/27","61.7","61.7","59.7","60.1","-1.6000000000000014","-2.59","2092.053"
"2016/05/26","61.8","62.1","61.2","61.7","0","0.00","579.2"
"2016/05/25","62.8","62.8","61.6","61.7","0.7000000000000028","1.15","1818.15"
"2016/05/24","61.6","62.6","61","61","-0.6000000000000014","-0.97","3767.731"
"2016/05/23","56.2","61.6","56.2","61.6","5.600000000000001","10.00","2795.796"
"2016/05/20","56.5","56.6","55.3","56","-0.5","-0.88","691.311"
"2016/05/19","56","57.3","55.6","56.5","0.5","0.89","1644.006"
"2016/05/18","54.2","56.7","54.2","56","1","1.82","1377.087"
"2016/05/17","54.3","55.2","53.5","55","0.8999999999999986","1.66","1049.57"
"2016/05/16","53.2","55.2","52.5","54.1","0.6000000000000014","1.12","1283.063"
"2016/05/13","53.5","54.7","52.2","53.5","0.5","0.94","1921.051"
"2016/05/12","55.8","56.5","51.5","53","-2","-3.64","3474.601"
"2016/05/11","57.8","57.9","54","55","-2.5","-4.35","1889.155"
"2016/05/10","55.6","58.5","55.5","57.5","1.6000000000000014","2.86","1664.638"
"2016/05/09","57","57.2","55","55.9","-1.1000000000000014","-1.93","1240"
"2016/05/06","57.6","57.7","56.5","57","-1.5","-2.56","1101.1"
"2016/05/05","56","58.6","56","58.5","1","1.74","1731.101"
"2016/05/04","57.8","58.9","55.3","57.5","-0.8999999999999986","-1.54","2598"
"2016/05/03","60.8","60.9","58.3","58.4","-2.200000000000003","-3.63","1596.45"
"2016/04/29","60.5","61.1","60.3","60.6","-0.19999999999999574","-0.33","673.061"
"2016/04/28","61","61.8","60.7","60.8","0.09999999999999432","0.16","635"
"2016/04/27","60.6","61.6","60.3","60.7","0.10000000000000142","0.17","478.072"
"2016/04/26","61.7","61.8","60.5","60.6","-1.1000000000000014","-1.78","1155.107"
"2016/04/25","60.8","61.9","60.6","61.7","1.1000000000000014","1.82","668.111"
"2016/04/22","63.1","63.5","60.3","60.6","-2.5","-3.96","1733.655"
"2016/04/21","64.9","64.9","62","63.1","-1.8000000000000043","-2.77","1906.101"
"2016/04/20","66.7","66.7","64.5","64.9","-1.1999999999999886","-1.82","965.386"
"2016/04/19","65.2","66.5","63.8","66.1","1.5999999999999943","2.48","2480.506"
"2016/04/18","66.7","67.2","64","64.5","-2.799999999999997","-4.16","1953.112"
"2016/04/15","67","67.9","66.6","67.3","-0.4000000000000057","-0.59","579.022"
"2016/04/14","67.7","68.3","67.3","67.7","0","0.00","609.003"
"2016/04/13","68.3","68.8","67.7","67.7","-0.7999999999999972","-1.17","403.152"
"2016/04/12","69.5","69.5","66.4","68.5","0","0.00","767.1"
"2016/04/11","70.9","70.9","68.5","68.5","-2.0999999999999943","-2.97","777.784"
"2016/04/08","70.3","70.9","69.3","70.6","0.3999999999999915","0.57","1142.15"
"2016/04/07","69.6","71.4","69.4","70.2","0.6000000000000085","0.86","2566.201"
"2016/04/06","69.4","70.3","68.1","69.6","-0.30000000000001137","-0.43","1406.122"
"2016/04/01","69","69.9","68.5","69.9","0.9000000000000057","1.30","1412.344"
"2016/03/31","71.2","71.2","68.5","69","-1.9000000000000057","-2.68","1628.203"
"2016/03/30","70.7","71.4","69.8","70.9","0.7000000000000028","1.00","1341.026"
"2016/03/29","68.4","70.2","68.4","70.2","1.7999999999999972","2.63","2055.285"
"2016/03/28","69.5","70.2","67.5","68.4","-1.2999999999999972","-1.87","2586.494"
"2016/03/25","71.9","72","68.8","69.7","-2.299999999999997","-3.19","3514"
"2016/03/24","72.7","73.3","71.8","72","-0.5","-0.69","1034.305"
"2016/03/23","72.5","73.3","71.1","72.5","0.7000000000000028","0.97","1530.01"
"2016/03/22","73.5","74.5","71.6","71.8","-1","-1.37","2513.116"
"2016/03/21","73.6","73.7","71.7","72.8","-0.7999999999999972","-1.09","1199.29"
"2016/03/18","74.7","74.7","73.3","73.6","0","0.00","963.046"
"2016/03/17","75.5","75.5","73.4","73.6","-0.4000000000000057","-0.54","1213.359"
"2016/03/16","74","74.8","73.5","74","0.5","0.68","1091.104"
"2016/03/15","77","77","73.5","73.5","-2.5999999999999943","-3.42","2700.5"
"2016/03/14","74.4","77","74","76.1","2.5","3.40","5180.114"
"2016/03/11","73.7","74.5","73.1","73.6","-0.10000000000000853","-0.14","1736.333"
"2016/03/10","72.5","74.8","71.8","73.7","1.5","2.08","2809.154"
"2016/03/09","72.1","73.2","71.4","72.2","-0.29999999999999716","-0.41","1134"
"2016/03/08","72.5","73.9","71.6","72.5","-0.09999999999999432","-0.14","1582.805"
"2016/03/07","74.4","74.4","72.6","72.6","-1.1000000000000085","-1.49","1263.117"
"2016/03/04","73.8","74.1","73.3","73.7","-0.29999999999999716","-0.41","1272.202"
"2016/03/03","73.5","75","73.1","74","-0.7999999999999972","-1.07","3251.36"
"2016/03/02","76.5","76.7","74.8","74.8","-1","-1.32","2223.294"
"2016/03/01","74","75.9","73.1","75.8","2.3999999999999915","3.27","2589.307"
"2016/02/26","72.4","73.4","71.7","73.4","1","1.38","1997.469"
"2016/02/25","75.2","75.7","72.3","72.4","-2.1999999999999886","-2.95","2479.52"
"2016/02/24","75.7","75.7","74","74.6","-1.3000000000000114","-1.71","1438.15"
"2016/02/23","75.8","76","74.7","75.9","0.6000000000000085","0.80","1454.258"
"2016/02/22","75.8","76.3","74","75.3","-0.5","-0.66","2161.114"
"2016/02/19","74.6","75.8","73.8","75.8","0.8999999999999915","1.20","2310.721"
"2016/02/18","74","75.3","73.6","74.9","3","4.17","5591.051"
"2016/02/17","71.9","72.4","70.8","71.9","0.5","0.70","2073.503"
"2016/02/16","72","72.9","70.7","71.4","0.10000000000000853","0.14","2876.809"
"2016/02/15","68.2","71.4","68.1","71.3","2.299999999999997","3.33","2400.55"
"2016/02/03","69.1","70.2","69","69","0.09999999999999432","0.15","3774.4"
"2016/02/02","68.8","69.1","68.2","68.9","0.20000000000000284","0.29","1291.371"
"2016/02/01","69.5","69.6","67.7","68.7","0.20000000000000284","0.29","1320.104"
"2016/01/30","69.8","70.5","68.5","68.5","0","0.00","2198.253"
"2016/01/29","68.1","69.1","68","68.5","0.9000000000000057","1.33","2725.75"
"2016/01/28","66.6","68.5","66.4","67.6","0.5","0.75","2792.209"
"2016/01/27","66.5","69.2","66.4","67.1","1.8999999999999915","2.91","6391.585"
"2016/01/26","65.7","66","64.5","65.2","-1.0999999999999943","-1.66","3515.209"
"2016/01/25","61.5","66.3","61.3","66.3","6","9.95","6624.63"
"2016/01/22","61","61.8","59.7","60.3","0.3999999999999986","0.67","1260.444"
"2016/01/21","60.7","61.1","58.6","59.9","0.10000000000000142","0.17","2154.162"
"2016/01/20","62.4","62.8","59.6","59.8","-3.3000000000000043","-5.23","2528.2"
"2016/01/19","63.4","63.4","61.8","63.1","0.6000000000000014","0.96","2201.154"
"2016/01/18","58","62.5","57.6","62.5","3.5","5.93","2930.054"
"2016/01/15","60","60.6","58.4","59","0.10000000000000142","0.17","2558.5"
"2016/01/14","59","59.2","57","58.9","-2.3999999999999986","-3.92","4635.7"
"2016/01/13","63.1","63.1","61.2","61.3","0.29999999999999716","0.49","3225.01"
"2016/01/12","66.9","67.3","61","61","-5.099999999999994","-7.72","4605.741"
"2016/01/11","68.2","68.2","66.1","66.1","-3.200000000000003","-4.62","2183.213"
"2016/01/08","66.7","69.3","66.3","69.3","3","4.52","3018.727"
"2016/01/07","66","68.7","64.8","66.3","-1.2000000000000028","-1.78","6549.309"
"2016/01/06","73.1","73.7","67.5","67.5","-5.400000000000006","-7.41","6004.619"
"2016/01/05","72.8","73.9","72.3","72.9","-0.09999999999999432","-0.14","1719"
"2016/01/04","75.8","75.8","73","73","-2.4000000000000057","-3.18","1457.5"
"2015/12/31","75","75.4","74","75.4","1.4000000000000057","1.89","1612.28"
"2015/12/30","75.9","76.5","73.6","74","-1","-1.33","2962.363"
"2015/12/29","77.9","77.9","74.5","75","-2.9000000000000057","-3.72","4308"
"2015/12/28","79.9","80.4","77.6","77.9","-1.3999999999999915","-1.77","2046.5"
"2015/12/25","78.2","79.4","77.8","79.3","1.2999999999999972","1.67","2077.227"
"2015/12/24","78.9","79.9","77.3","78","0.20000000000000284","0.26","3241.686"
"2015/12/23","80","80.9","77.3","77.8","-2.4000000000000057","-2.99","4509.999"
"2015/12/22","82.4","83.4","80.2","80.2","-2.5999999999999943","-3.14","4622.406"
"2015/12/21","82","83.9","81.7","82.8","-0.4000000000000057","-0.48","2808.535"
"2015/12/18","83","84.3","82.7","83.2","-0.7999999999999972","-0.95","3510.922"
"2015/12/17","81.7","85.6","81.1","84","3.4000000000000057","4.22","8052.002"
"2015/12/16","80","81.5","78.9","80.6","1.3999999999999915","1.77","4401.438"
"2015/12/15","79.6","80.6","78.2","79.2","0.20000000000000284","0.25","3477.508"
"2015/12/14","79.1","81.1","78.1","79","-0.5999999999999943","-0.75","3511.287"
"2015/12/11","84.2","84.6","78.9","79.6","-3.200000000000003","-3.86","4647.443"
"2015/12/10","81.9","83.1","79.9","82.8","1.0999999999999943","1.35","3500.983"
"2015/12/09","85.5","86.2","81.4","81.7","-3.700000000000003","-4.33","5110.414"
"2015/12/08","86","87.3","85.1","85.4","1.3000000000000114","1.55","6188.421"
"2015/12/07","87.2","87.7","84.1","84.1","-2.700000000000003","-3.11","7153.071"
"2015/12/04","87","88.9","86.7","86.8","-0.7999999999999972","-0.91","5774.37"
"2015/12/03","91","92","87","87.6","0","0.00","17755.901"
"2015/12/02","90","91.8","86.6","87.6","-1.5","-1.68","12677.04"
"2015/12/01","83.3","89.4","83.3","89.1","7","8.53","16559.483"
"2015/11/30","80.8","82.4","80.3","82.1","1.2999999999999972","1.61","4119.845"
"2015/11/27","81.2","82.7","80.6","80.8","1.2999999999999972","1.64","6543.731"
"2015/11/26","81.9","83.5","79.5","79.5","-1.4000000000000057","-1.73","10110.412"
"2015/11/25","78.3","80.9","77.7","80.9","4","5.20","10786.804"
"2015/11/24","76.6","78","75.6","76.9","-0.19999999999998863","-0.26","4780.07"
"2015/11/23","77.8","79.1","77","77.1","0.5","0.65","5672.208"
"2015/11/20","77","77.1","75","76.6","-0.7000000000000028","-0.91","3464.732"
"2015/11/19","75","78.3","75","77.3","3.299999999999997","4.46","6768.516"
"2015/11/18","73","74.2","72","74","1","1.37","2275.128"
"2015/11/17","74.7","74.9","73","73","-0.5999999999999943","-0.82","2442.179"
"2015/11/16","72","74.3","71.6","73.6","0.5999999999999943","0.82","1837.3"
"2015/11/13","71.1","73.5","71.1","73","0.09999999999999432","0.14","2484.525"
"2015/11/12","76.8","76.8","71","72.9","-2.8999999999999915","-3.83","5830.102"
"2015/11/11","78","78.6","75.6","75.8","-2.200000000000003","-2.82","3553.763"
"2015/11/10","75.4","78.3","75.4","78","1.9000000000000057","2.50","3094.892"
"2015/11/09","80","80.7","75.4","76.1","-3.9000000000000057","-4.88","7459.538"
"2015/11/06","81","82.5","79.8","80","-0.7999999999999972","-0.99","6713.451"
"2015/11/05","80.7","81.8","79.8","80.8","0.09999999999999432","0.12","4493.466"
"2015/11/04","79.3","81.8","78.3","80.7","1.7000000000000028","2.15","7845.75"
"2015/11/03","80.8","81","78.6","79","-1.2000000000000028","-1.50","7939.095"
"2015/11/02","82.4","85","80.2","80.2","-1.5999999999999943","-1.96","10369.026"
"2015/10/30","81.4","81.8","78.3","81.8","0.09999999999999432","0.12","9801.52"
"2015/10/29","84.3","84.4","80.8","81.7","-0.29999999999999716","-0.37","11697.481"
"2015/10/28","79","83.2","78.6","82","5.400000000000006","7.05","17821.757"
"2015/10/27","75","78.8","74.5","76.6","2.3999999999999915","3.23","19989.73"
"2015/10/26","70.4","75","70.4","74.2","5.700000000000003","8.32","13405.775"
"2015/10/23","68.5","69.9","67.7","68.5","1.5999999999999943","2.39","6360.654"
"2015/10/22","66.5","67.9","66.5","66.9","-0.09999999999999432","-0.15","2709.447"
"2015/10/21","67.7","67.8","66.2","67","0","0.00","3237.184"
"2015/10/20","65.3","67.1","65.3","67","1.9000000000000057","2.92","4102.152"
"2015/10/19","68.1","68.7","64.7","65.1","-3","-4.41","7593.67"
"2015/10/16","70.1","70.8","68.1","68.1","-1.6000000000000085","-2.30","4896.001"
"2015/10/15","68.7","69.8","67.8","69.7","1.9000000000000057","2.80","5097.418"
"2015/10/14","68.2","68.8","66.8","67.8","-0.20000000000000284","-0.29","2462.241"
"2015/10/13","68.2","69.4","67.9","68","0.20000000000000284","0.29","3063.503"
"2015/10/12","70","70.4","66.8","67.8","-1.6000000000000085","-2.31","5225.529"
"2015/10/08","73.8","73.8","68.5","69.4","-3.5999999999999943","-4.93","6004.069"
"2015/10/07","71.3","73.3","70","73","2.4000000000000057","3.40","6365.827"
"2015/10/06","72.8","73.4","70.6","70.6","-0.8000000000000114","-1.12","6268.2"
"2015/10/05","71.7","72.8","70.3","71.4","-0.8999999999999915","-1.24","9660.385"
"2015/10/02","72.3","73.8","72.2","72.3","-0.10000000000000853","-0.14","6890.811"
"2015/10/01","73.3","74.7","72.4","72.4","0.4000000000000057","0.56","10271.152"
"2015/09/30","69.1","72","68.7","72","1.9000000000000057","2.71","5505.029"
"2015/09/25","70.4","70.5","68.2","70.1","1","1.45","5690.012"
"2015/09/24","73","73.2","66.3","69.1","-2.9000000000000057","-4.03","10820.056"
"2015/09/23","74.8","76.1","71.5","72","-3.5999999999999943","-4.76","8834.552"
"2015/09/22","75","78","75","75.6","2.5","3.42","14476.875"
"2015/09/21","71.2","73.6","71.2","73.1","0.5","0.69","4820.566"
"2015/09/18","72.1","74.4","72.1","72.6","1.1999999999999886","1.68","10015.189"
"2015/09/17","72","72.4","71.1","71.4","0.4000000000000057","0.56","5287.56"
"2015/09/16","72","73.6","70.8","71","0.20000000000000284","0.28","9106.741"
"2015/09/15","73","73.2","70.6","70.8","-1.2999999999999972","-1.80","5880"
"2015/09/14","74.9","74.9","72.1","72.1","-1.6000000000000085","-2.17","11104.317"
"2015/09/11","69","73.7","69","73.7","6.700000000000003","10.00","16471.83"
"2015/09/10","64.9","67.4","64.9","67","1.4000000000000057","2.13","7402.87"
"2015/09/09","66.3","66.3","64.9","65.6","1","1.55","9421.881"
"2015/09/08","65.3","66.6","64.1","64.6","0.6999999999999957","1.10","12593.421"
"2015/09/07","61.6","63.9","61.6","63.9","3.3999999999999986","5.62","9798.509"
"2015/09/04","63.4","64.4","60.5","60.5","-2.3999999999999986","-3.82","7870.791"
"2015/09/03","61.9","64.5","61.6","62.9","3.1000000000000014","5.18","14818.98"
"2015/09/02","57","60.3","56.8","59.8","2.299999999999997","4.00","6415.001"
"2015/09/01","57","59.4","56.8","57.5","0.29999999999999716","0.52","6121.571"
"2015/08/31","58","58.5","56.1","57.2","-1.5","-2.56","2993.219"
"2015/08/28","61.2","61.5","58.2","58.7","-0.6999999999999957","-1.18","8150.41"
"2015/08/27","55.1","59.4","55.1","59.4","5.399999999999999","10.00","8084.496"
"2015/08/26","54","55.2","52.2","54","-0.20000000000000284","-0.37","4383.266"
"2015/08/25","50","55.4","50","54.2","-0.3999999999999986","-0.73","4787.488"
"2015/08/24","58","59","54.6","54.6","-6","-9.90","5101.078"
"2015/08/21","61.5","64.4","59.2","60.6","-2.3999999999999986","-3.81","8399.139"
